_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
400600801,4006,8,400600801,4006_8_1,希奈子 (5月 2023),希奈子: Golden week's almost here.,希奈子: Golden week's almost here.,"stamp_00_00000_0015,stamp_00_00000_0051,stamp_00_00000_0053,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0082,stamp_04_04006_0009",1
400600901,4006,9,400600901,4006_9_1,希奈子 (6月 2023),希奈子: That rain's never gonna stop，huh?,希奈子: That rain's never gonna stop，huh?,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0046,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0083,stamp_00_00000_0084,stamp_00_00000_0094",323062204
400601001,4006,10,400601001,4006_10_1,希奈子 (7月 2023),希奈子: I got newsss!,希奈子: I got newsss!,"stamp_00_00000_0004,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0084,stamp_00_00000_0085,stamp_04_04006_0009",323071004
400601101,4006,11,400601101,4006_11_1,希奈子 (Summer Vacation 2023),希奈子: Help me...,希奈子: Help me...,"stamp_00_00000_0001,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0025,stamp_00_00000_0027,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0071,stamp_00_00000_0081,stamp_04_04006_0009",323080604
400601201,4006,12,400601201,4006_12_1,希奈子 (9月 2023),希奈子上線了,希奈子上線了,"stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0038,stamp_00_00000_0051,stamp_00_00000_0054,stamp_00_00000_0081",323090119
400601301,4006,13,400601301,4006_13_1,希奈子 (Halloween 2023),希奈子上線了,希奈子上線了,"stamp_00_00000_0013,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0084,stamp_04_04006_0009",323102512
400601401,4006,14,400601401,4006_14_1,希奈子 (11月 2023),希奈子: Dang，it sure is Fall now!,希奈子: Dang，it sure is Fall now!,"stamp_00_00000_0015,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0062,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0088",323110114
400601501,4006,15,400601501,4006_15_1,希奈子 (Christmas 2023),希奈子: Merry Christmas!,希奈子: Merry Christmas!,"stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0056,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0084,stamp_00_00000_0088,stamp_04_04006_0009",323122304
400601801,4006,18,400601801,4006_18_1,希奈子 (White Day 2024),希奈子上線了,希奈子上線了,"stamp_00_00000_0014,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0088",324031005
400700101,4007,1,400700101,4007_1_1,芽衣 (私訊),芽衣: Sup?,芽衣: Sup?,"stamp_00_00000_0001,stamp_00_00000_0014,stamp_00_00000_0049,stamp_00_00000_0050,stamp_00_00000_0082,stamp_00_00000_0084,stamp_00_00000_0089",1
400700102,4007,1,400700102,4007_1_2,芽衣 (私訊),芽衣上線了,芽衣上線了,"stamp_00_00000_0011,stamp_00_00000_0016,stamp_00_00000_0037,stamp_00_00000_0049,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0084",1
400700103,4007,1,400700103,4007_1_3,芽衣 (私訊),芽衣上線了,芽衣上線了,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0080,stamp_00_00000_0092,stamp_04_04007_0006",1
400700104,4007,1,400700104,4007_1_4,芽衣 (私訊),芽衣: Good morning!,芽衣: Good morning!,"stamp_00_00000_0001,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0057,stamp_00_00000_0061",1
400700105,4007,1,400700105,4007_1_5,芽衣 (私訊),芽衣: Sup?,芽衣: Sup?,"stamp_00_00000_0005,stamp_00_00000_0012,stamp_00_00000_0051,stamp_00_00000_0061,stamp_00_00000_0077,stamp_00_00000_0084",1
400700106,4007,1,400700106,4007_1_6,芽衣 (私訊),Mey: Yo!,Mey: Yo!,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0036,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0084,stamp_04_04007_0006",1
400700107,4007,1,400700107,4007_1_7,芽衣 (私訊),芽衣: Check it!,芽衣: Check it!,"stamp_00_00000_0005,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0071,stamp_00_00000_0081,stamp_00_00000_0085,stamp_00_00000_0091,stamp_04_04007_0006",1
400700108,4007,1,400700108,4007_1_8,芽衣 (私訊),芽衣上線了,芽衣上線了,"stamp_00_00000_0022,stamp_00_00000_0031,stamp_00_00000_0050,stamp_00_00000_0085,stamp_00_00000_0088",1
400700109,4007,1,400700109,4007_1_9,芽衣 (私訊),芽衣: Oh no oh no!,芽衣: Oh no oh no!,"stamp_00_00000_0001,stamp_00_00000_0002,stamp_00_00000_0010,stamp_00_00000_0057,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088",1
400700110,4007,1,400700110,4007_1_10,芽衣 (私訊),芽衣上線了,芽衣上線了,"stamp_00_00000_0001,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0077,stamp_00_00000_0092",1
400700111,4007,1,400700111,4007_1_11,芽衣 (私訊),芽衣: Heya.,芽衣: Heya.,"stamp_00_00000_0011,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0088",1
400700112,4007,1,400700112,4007_1_12,芽衣 (私訊),芽衣: Sup?,芽衣: Sup?,"stamp_00_00000_0004,stamp_00_00000_0025,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0061,stamp_00_00000_0084",1
400700113,4007,1,400700113,4007_1_13,芽衣 (私訊),芽衣: I know I'm little late saying it，but thanks 為 earlier.,芽衣: I know I'm little late saying it，but thanks 為 earlier.,"stamp_00_00000_0001,stamp_00_00000_0002,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0060",1
400700114,4007,1,400700114,4007_1_14,芽衣 (私訊),芽衣上線了,芽衣上線了,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0081,stamp_00_00000_0085,stamp_04_04007_0006",1
400700115,4007,1,400700115,4007_1_15,芽衣 (私訊),芽衣上線了,芽衣上線了,"stamp_00_00000_0001,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0050,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0095",1
400700201,4007,2,400700201,4007_2_1,芽衣 (生日 2023),芽衣上線了,芽衣上線了,"stamp_00_00000_0001,stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0023,stamp_00_00000_0024,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0077",123102902
400700301,4007,3,400700301,4007_3_1,芽衣 (生日 2023),芽衣: 曜 busy right now?,芽衣: 曜 busy right now?,"stamp_00_00000_0004,stamp_00_00000_0008,stamp_00_00000_0011,stamp_00_00000_0029,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0076,stamp_00_00000_0079,stamp_00_00000_0088",1
400700401,4007,16,400700401,4007_16_1,芽衣 (New Year's 2024),芽衣: Sup?,芽衣: Sup?,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0049,stamp_04_04007_0006",324010176
400700501,4007,17,400700501,4007_17_1,芽衣 Valentine 2024,芽衣上線了,芽衣上線了,"stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0024,stamp_00_00000_0025,stamp_00_00000_0066",324021004
400700701,4007,7,400700701,4007_7_1,芽衣 (4月 2023),芽衣 sent image,芽衣 sent image,"stamp_00_00000_0001,stamp_00_00000_0006,stamp_00_00000_0024,stamp_00_00000_0025,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0062,stamp_00_00000_0077,stamp_00_00000_0088",1
400700801,4007,8,400700801,4007_8_1,芽衣 (5月 2023),芽衣: 曜 have any plans 為 Golden Week yet?,芽衣: 曜 have any plans 為 Golden Week yet?,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0050,stamp_00_00000_0055,stamp_00_00000_0081,stamp_00_00000_0084",1
400700901,4007,9,400700901,4007_9_1,芽衣 (6月 2023),芽衣: Got news article！Thanks 為 always being such big help.,芽衣: Got news article！Thanks 為 always being such big help.,"stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0017",323060604
400701001,4007,10,400701001,4007_10_1,芽衣 (7月 2023),芽衣: Sup.,芽衣: Sup.,"stamp_00_00000_0001,stamp_00_00000_0002,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0049,stamp_00_00000_0053",323071806
400701101,4007,11,400701101,4007_11_1,芽衣 (Summer Vacation 2023),芽衣: Emergency...,芽衣: Emergency...,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0027",323082107
400701201,4007,12,400701201,4007_12_1,芽衣 (9月 2023),芽衣: Can you believe we're already going back 至 school?,芽衣: Can you believe we're already going back 至 school?,"stamp_00_00000_0007,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0032,stamp_00_00000_0037,stamp_00_00000_0046,stamp_04_04006_0009",323090120
400701301,4007,13,400701301,4007_13_1,芽衣 (Halloween 2023),芽衣上線了,芽衣上線了,"stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0024,stamp_00_00000_0029,stamp_00_00000_0035",323102513
400701401,4007,14,400701401,4007_14_1,芽衣 (11月 2023),芽衣: Could we chat 為 bit?,芽衣: Could we chat 為 bit?,"stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0027,stamp_00_00000_0038,stamp_00_00000_0048",323110115
400701501,4007,15,400701501,4007_15_1,芽衣 (Christmas 2023),芽衣: Merry Christmas!,芽衣: Merry Christmas!,"stamp_00_00000_0001,stamp_00_00000_0007,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0022,stamp_00_00000_0026",323122548
400701801,4007,18,400701801,4007_18_1,芽衣 (White Day 2024),芽衣: Got sec?,芽衣: Got sec?,"stamp_00_00000_0001,stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0053",324031006
400800101,4008,1,400800101,4008_1_1,四季 (私訊),四季: Test message.,四季: Test message.,"stamp_00_00000_0001,stamp_00_00000_0037,stamp_00_00000_0049,stamp_00_00000_0050,stamp_00_00000_0061,stamp_00_00000_0062",1
400800102,4008,1,400800102,4008_1_2,四季 (私訊),四季上線了,四季上線了,"stamp_00_00000_0005,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0059,stamp_00_00000_0081",1
400800103,4008,1,400800103,4008_1_3,四季 (私訊),四季: 曜 busy?,四季: 曜 busy?,"stamp_00_00000_0051,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0090",1
400800104,4008,1,400800104,4008_1_4,四季 (私訊),四季上線了,四季上線了,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0064,stamp_00_00000_0077,stamp_00_00000_0084",1
400800105,4008,1,400800105,4008_1_5,四季 (私訊),四季: Thanks 為 writing that article.,四季: Thanks 為 writing that article.,"stamp_00_00000_0002,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0084",1
400800106,4008,1,400800106,4008_1_6,四季 (私訊),四季上線了,四季上線了,"stamp_00_00000_0048,stamp_00_00000_0051,stamp_00_00000_0054,stamp_00_00000_0059,stamp_00_00000_0094",1
400800107,4008,1,400800107,4008_1_7,四季 (私訊),四季: Thanks 為 telling me about insect exhibit.,四季: Thanks 為 telling me about insect exhibit.,"stamp_00_00000_0002,stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0081,stamp_04_04007_0006,stamp_04_04008_0007",1
400800108,4008,1,400800108,4008_1_8,四季 (私訊),四季: Got sec?,四季: Got sec?,"stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0081,stamp_00_00000_0084",1
400800109,4008,1,400800109,4008_1_9,四季 (私訊),四季: Hi.,四季: Hi.,"stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0050,stamp_00_00000_0059,stamp_00_00000_0061,stamp_00_00000_0078",1
400800110,4008,1,400800110,4008_1_10,四季 (私訊),四季上線了,四季上線了,"stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0078",1
400800111,4008,1,400800111,4008_1_11,四季 (私訊),四季上線了,四季上線了,"stamp_00_00000_0001,stamp_00_00000_0026,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0050",1
400800112,4008,1,400800112,4008_1_12,四季 (私訊),四季: Hey.,四季: Hey.,"stamp_00_00000_0002,stamp_00_00000_0014,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0053",1
400800113,4008,1,400800113,4008_1_13,四季 (私訊),四季: Been while.,四季: Been while.,"stamp_00_00000_0004,stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0082,stamp_00_00000_0084,stamp_04_04008_0007",1
400800114,4008,1,400800114,4008_1_14,四季 (私訊),四季: Morning.,四季: Morning.,"stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0081,stamp_00_00000_0094,stamp_04_04008_0007",1
400800115,4008,1,400800115,4008_1_15,四季 (私訊),四季上線了,四季上線了,"stamp_00_00000_0005,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0063,stamp_00_00000_0075,stamp_04_04008_0007",1
400800201,4008,2,400800201,4008_2_1,四季 (生日 2023),四季上線了,四季上線了,"stamp_00_00000_0002,stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0063,stamp_00_00000_0066,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0096",123061702
400800301,4008,3,400800301,4008_3_1,四季 (生日 2023),四季: Happy birthday.,四季: Happy birthday.,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0083",1
400800401,4008,16,400800401,4008_16_1,四季 (New Year's 2024),四季: Hey，Happy New Year,四季: Hey，Happy New Year,"stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0095,stamp_04_04008_0007",324010177
400800501,4008,17,400800501,4008_17_1,四季 Valentine 2024,四季: Can I come 於 now?,四季: Busy?,"stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0091",324021104
400800701,4008,7,400800701,4008_7_1,四季 (4月 2023),四季: cherry blossoms are blooming.,四季: cherry blossoms are blooming.,"stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0057,stamp_00_00000_0088",1
400800801,4008,8,400800801,4008_8_1,四季 (5月 2023),四季上線了,四季上線了,"stamp_00_00000_0014,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0055,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0093",1
400800901,4008,9,400800901,4008_9_1,四季 (6月 2023),四季上線了,四季上線了,"stamp_00_00000_0015,stamp_00_00000_0029,stamp_00_00000_0054,stamp_00_00000_0055,stamp_00_00000_0056,stamp_00_00000_0081,stamp_00_00000_0090",323060806
400801001,4008,10,400801001,4008_10_1,四季 (7月 2023),四季上線了,四季上線了,"stamp_00_00000_0001,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0081,stamp_00_00000_0095",323072015
400801101,4008,11,400801101,4008_11_1,四季 (Summer Vacation 2023),四季上線了,四季上線了,"stamp_00_00000_0014,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0054,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0081,stamp_04_04008_0007",323080404
400801201,4008,12,400801201,4008_12_1,四季 (9月 2023),四季: I got article。Thanks.,四季: I got article。Thanks.,"stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0029,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0082",323090121
400801301,4008,13,400801301,4008_13_1,四季 (Halloween 2023),四季上線了,四季上線了,"stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0064,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0094",323102202
400801401,4008,14,400801401,4008_14_1,四季 (11月 2023),四季: Thanks 為 writing that Halloween article 為 us.,四季: Thanks 為 writing that Halloween article 為 us.,"stamp_00_00000_0014,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0057,stamp_00_00000_0084",323111504
400801501,4008,15,400801501,4008_15_1,四季 (Christmas 2023),四季上線了,四季上線了,"stamp_00_00000_0004,stamp_00_00000_0015,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0081,stamp_00_00000_0095",323122549
400801801,4008,18,400801801,4008_18_1,四季 (White Day 2024),四季上線了,四季上線了,"stamp_00_00000_0050,stamp_00_00000_0059,stamp_00_00000_0078,stamp_00_00000_0081,stamp_00_00000_0084,stamp_04_04008_0007",324031468
400900101,4009,1,400900101,4009_1_1,夏美 (私訊),夏美: Thanks 為 all hard work!,夏美: Thanks 為 all hard work!,"stamp_00_00000_0012,stamp_00_00000_0020,stamp_00_00000_0025,stamp_00_00000_0078,stamp_00_00000_0082,stamp_00_00000_0084",1
400900102,4009,1,400900102,4009_1_2,夏美 (私訊),夏美上線了,夏美上線了,"stamp_00_00000_0011,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0087,stamp_00_00000_0094",1
400900103,4009,1,400900103,4009_1_3,夏美 (私訊),夏美上線了,夏美上線了,"stamp_00_00000_0011,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0077,stamp_00_00000_0081,stamp_00_00000_0082",1
400900104,4009,1,400900104,4009_1_4,夏美 (私訊),夏美傳送了貼圖,夏美傳送了貼圖,"stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0025,stamp_00_00000_0045,stamp_00_00000_0048,stamp_00_00000_0053,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0085,stamp_04_04009_0001",1
400900105,4009,1,400900105,4009_1_5,夏美 (私訊),夏美上線了,夏美上線了,"stamp_00_00000_0002,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0028,stamp_00_00000_0036,stamp_00_00000_0048,stamp_00_00000_0081,stamp_00_00000_0084",1
400900106,4009,1,400900106,4009_1_6,夏美 (私訊),夏美傳送了貼圖,夏美傳送了貼圖,"stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0060,stamp_00_00000_0084,stamp_04_04009_0001",1
400900107,4009,1,400900107,4009_1_7,夏美 (私訊),夏美: Good evening.,夏美: Good evening.,"stamp_00_00000_0024,stamp_00_00000_0057,stamp_00_00000_0077,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0084",1
400900108,4009,1,400900108,4009_1_8,夏美 (私訊),夏美: Good evening!,夏美: Good evening!,"stamp_00_00000_0010,stamp_00_00000_0022,stamp_00_00000_0036,stamp_00_00000_0048,stamp_00_00000_0062,stamp_00_00000_0081",1
400900109,4009,1,400900109,4009_1_9,夏美 (私訊),夏美: ONINATSU!,夏美: ONINATSU!,"stamp_00_00000_0015,stamp_00_00000_0021,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0027,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0071",1
400900110,4009,1,400900110,4009_1_10,夏美 (私訊),夏美上線了,夏美上線了,"stamp_00_00000_0001,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0048,stamp_00_00000_0084,stamp_00_00000_0094",1
400900111,4009,1,400900111,4009_1_11,夏美 (私訊),夏美: I have breaking news!,夏美: I have breaking news!,"stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0025,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0055,stamp_00_00000_0061,stamp_00_00000_0088",1
400900112,4009,1,400900112,4009_1_12,夏美 (私訊),夏美上線了,夏美上線了,"stamp_00_00000_0002,stamp_00_00000_0011,stamp_00_00000_0016,stamp_00_00000_0025,stamp_00_00000_0037,stamp_00_00000_0082,stamp_00_00000_0089,stamp_00_00000_0094",1
400900113,4009,1,400900113,4009_1_13,夏美 (私訊),夏美傳送了貼圖,夏美傳送了貼圖,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0084,stamp_04_04009_0001",1
400900114,4009,1,400900114,4009_1_14,夏美 (私訊),夏美: ONINATSU!,夏美: ONINATSU!,"stamp_00_00000_0007,stamp_00_00000_0049,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0088,stamp_00_00000_0089",1
400900115,4009,1,400900115,4009_1_15,夏美 (私訊),夏美: Thanks bunch 為 today.,夏美: Thanks bunch 為 today.,"stamp_00_00000_0017,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088",1
400900201,4009,2,400900201,4009_2_1,夏美 (生日 2023),夏美上線了,夏美上線了,"stamp_00_00000_0001,stamp_00_00000_0008,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0023,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0071,stamp_00_00000_0081,stamp_00_00000_0082",123080702
400900301,4009,3,400900301,4009_3_1,夏美 (生日 2023),夏美: ONINATSU!,夏美: ONINATSU!,"stamp_00_00000_0007,stamp_00_00000_0013,stamp_00_00000_0020,stamp_00_00000_0023,stamp_00_00000_0024,stamp_00_00000_0027,stamp_00_00000_0029,stamp_00_00000_0030,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0090",1
400900401,4009,16,400900401,4009_16_1,夏美 (New Year's 2024),夏美: It's Happy New Year!,夏美: It's Happy New Year!,"stamp_00_00000_0011,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0039,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0085,stamp_00_00000_0095",324010178
400900501,4009,17,400900501,4009_17_1,夏美 Valentine 2024,夏美: this is sudden quiz..!,夏美: Surprise quiz!,"stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0024,stamp_00_00000_0029",324020904
400900701,4009,7,400900701,4009_7_1,夏美 (4月 2023),夏美傳送了貼圖,夏美傳送了貼圖,"stamp_00_00000_0002,stamp_00_00000_0011,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0056,stamp_00_00000_0081,stamp_00_00000_0094,stamp_04_04009_0001",1
400900801,4009,8,400900801,4009_8_1,夏美 (5月 2023),夏美上線了,夏美上線了,"stamp_00_00000_0010,stamp_00_00000_0020,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0085,stamp_00_00000_0088",1
400900901,4009,9,400900901,4009_9_1,夏美 (6月 2023),夏美: Thanksies 為 article，honey!,夏美: Thanksies 為 article，honey!,"stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0024,stamp_00_00000_0053",323060506
400901001,4009,10,400901001,4009_10_1,夏美 (7月 2023),夏美: ONINATSU!,夏美: ONINATSU!,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0052",323072016
400901101,4009,11,400901101,4009_11_1,夏美 (Summer Vacation 2023),夏美傳送了貼圖,夏美傳送了貼圖,"stamp_00_00000_0001,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0048",323082108
400901201,4009,12,400901201,4009_12_1,夏美 (9月 2023),夏美: Surprise！OniNatsu pop quiz!,夏美: Surprise！OniNatsu pop quiz!,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0019,stamp_00_00000_0025,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0049",323090122
